id	well	plate	total_reads	coverage	genecounts	RNAreseq	treatment	RNAlibBatch	RNAseqBatch	DNAlibBatch	DNAseqBatch	egglayBatch	eclosionBatch	platingBatch
206_A2	A2	206	11952800	5.84189	5767465	no	1	2	3	3	4	1	8	26
206_C10	C10	206	16194268	6.96414	2879179	no	1	2	3	3	4	1	8	26
206_C9	C9	206	17262914	7.83372	5406698	no	1	2	3	3	4	1	8	26
206_C8	C8	206	21842728	9.21022	5468477	no	1	2	3	3	4	1	8	26
206_C7	C7	206	20024208	8.71982	4495991	no	1	2	3	3	4	1	8	26
206_C5	C5	206	15173392	6.91637	3498372	no	1	2	3	3	4	1	8	26
206_C4	C4	206	12098248	5.41852	3172541	no	1	2	3	3	4	1	8	26
206_D3	D3	206	19486140	8.63914	4948636	no	1	2	3	3	4	1	8	26
206_D2	D2	206	15469378	6.9699	4552900	no	1	2	3	3	4	1	8	26
206_D1	D1	206	15645374	7.33089	930245	no	1	2	3	3	4	1	8	26
206_A1	A1	206	10018662	4.82422	5383382	no	1	2	3	3	4	1	8	26
206_D11	D11	206	12560702	6.05501	2249344	no	1	2	3	3	4	1	8	26
206_D10	D10	206	15085402	7.34589	6344591	no	1	2	3	3	4	1	8	26
206_D9	D9	206	11040280	5.30053	4612414	no	1	2	3	3	4	1	8	26
206_D7	D7	206	7794408	3.7531	3688768	no	1	2	3	3	4	1	8	26
206_D6	D6	206	22962116	9.99288	3800984	no	1	2	3	3	4	1	8	26
206_D5	D5	206	8201328	3.94293	3461330	no	1	2	3	3	4	1	8	26
206_D4	D4	206	7241220	3.29225	3977505	no	1	2	3	3	4	1	8	26
206_E3	E3	206	13342226	6.0071	7836062	no	1	2	3	3	4	1	8	26
206_A12	A12	206	11500228	5.57992	4382618	no	1	2	3	3	4	1	8	26
206_E2	E2	206	11017906	5.38198	4102781	no	1	2	3	3	4	1	8	26
206_E1	E1	206	12031182	6.08134	5719387	no	1	2	3	3	4	1	8	26
206_E12	E12	206	19073138	9.03686	3570272	no	1	2	3	3	4	1	8	26
206_E11	E11	206	16873272	8.00492	2195632	no	1	2	3	3	4	1	8	26
206_E10	E10	206	16412488	7.5819	4455354	no	1	2	3	3	4	1	8	26
206_E9	E9	206	5429936	2.69108	1746634	no	1	2	3	3	4	1	8	26
206_E7	E7	206	17116044	8.05862	5197346	no	1	2	3	3	4	1	8	26
206_E6	E6	206	23125698	10.4156	6027093	no	1	2	3	3	4	1	8	26
206_E5	E5	206	17086902	7.18911	9232969	no	1	2	3	3	4	1	8	26
206_A11	A11	206	5233726	2.54995	2658206	no	1	2	3	3	4	1	8	26
206_F3	F3	206	13300980	6.18874	5816774	no	1	2	3	3	4	1	8	26
206_F2	F2	206	2537328	1.18627	7330660	no	1	2	3	3	4	1	8	26
206_F1	F1	206	10052842	4.87797	530265	no	1	2	3	3	4	1	8	26
206_F12	F12	206	5271418	2.87632	2192128	no	1	2	3	3	4	1	8	26
206_F11	F11	206	16925984	8.16655	2536536	no	1	2	3	3	4	1	8	26
206_F10	F10	206	23519080	10.5415	4883949	no	1	2	3	3	4	1	8	26
206_F9	F9	206	17738780	8.69215	4353546	no	1	2	3	3	4	1	8	26
206_F8	F8	206	20816204	9.99628	2549489	no	1	2	3	3	4	1	8	26
206_F7	F7	206	25521242	11.3237	3634129	no	1	2	3	3	4	1	8	26
206_F6	F6	206	18506658	8.69951	2994286	no	1	2	3	3	4	1	8	26
206_F5	F5	206	13035838	6.22304	4843263	no	1	2	3	3	4	1	8	26
206_F4	F4	206	17278126	7.95959	4765330	no	1	2	3	3	4	1	8	26
206_G3	G3	206	17360880	7.36888	4139870	no	1	2	3	3	4	1	8	26
206_G2	G2	206	13571108	6.1414	6397494	no	1	2	3	3	4	1	8	26
206_G1	G1	206	13646120	6.41748	5032270	no	1	2	3	3	4	1	8	26
206_G12	G12	206	22435304	10.665	6251691	no	1	2	3	3	4	1	8	26
206_G11	G11	206	9120042	4.28318	2785869	no	1	2	3	3	4	1	8	26
206_G10	G10	206	18677934	8.80851	5450703	no	1	2	3	3	4	1	8	26
206_G9	G9	206	16190398	7.273	5155875	no	1	2	3	3	4	1	8	26
206_A9	A9	206	14904622	7.08414	5004824	no	1	2	3	3	4	1	8	26
206_G8	G8	206	15172128	7.00949	4241175	no	1	2	3	3	4	1	8	26
206_G7	G7	206	19608044	8.70842	3388160	no	1	2	3	3	4	1	8	26
206_G6	G6	206	12465300	5.93639	6178686	no	1	2	3	3	4	1	8	26
206_G5	G5	206	11297588	5.33023	5399021	no	1	2	3	3	4	1	8	26
206_H1	H1	206	8812174	4.03406	6782119	no	1	2	3	3	4	1	8	26
206_H11	H11	206	10524556	4.7361	4503958	no	1	2	3	3	4	1	8	26
206_A8	A8	206	2816820	1.43746	3461183	no	1	2	3	3	4	1	8	26
206_H10	H10	206	29872068	12.196	5949357	no	1	2	3	3	4	1	8	26
206_H9	H9	206	21389044	9.30691	3350756	no	1	2	3	3	4	1	8	26
206_H8	H8	206	16524072	7.26444	4996575	no	1	2	3	3	4	1	8	26
206_H7	H7	206	22442986	9.37495	7223974	no	1	2	3	3	4	1	8	26
206_H6	H6	206	25344116	9.4413	6432020	no	1	2	3	3	4	1	8	26
206_A7	A7	206	16065488	7.58809	3131640	no	1	2	3	3	4	1	8	26
222_B5	B5	222	13452286	4.33585	3071152	no	2	2	2	2	2	2	8	26
222_B7	B7	222	20634360	9.73577	3094485	no	2	2	2	2	2	2	8	26
222_B8	B8	222	16846926	7.84573	3315650	no	2	2	2	2	2	2	8	26
222_A10	A10	222	26477318	11.3538	2812859	no	2	2	2	2	2	2	8	26
222_C12	C12	222	16364934	8.40491	1936872	no	2	2	2	2	2	2	8	26
222_C3	C3	222	16847990	7.62823	3527877	no	2	2	2	2	2	2	8	26
222_C5	C5	222	26036804	13.1749	4086556	no	2	2	2	2	2	2	8	26
222_C6	C6	222	22374606	9.49496	4569607	no	2	2	2	2	2	2	8	26
222_C7	C7	222	25592570	12.5168	2821262	no	2	2	2	2	2	2	8	26
222_C8	C8	222	19588674	8.69773	3595760	no	2	2	2	2	2	2	8	26
222_D10	D10	222	22952886	10.6598	3298531	no	2	2	2	2	2	2	8	26
222_A11	A11	222	21867334	10.3446	2020094	no	2	2	2	2	2	2	8	26
222_D12	D12	222	16881988	7.71334	2340434	no	2	2	2	2	2	2	8	26
222_D3	D3	222	15089604	6.92285	3503314	no	2	2	2	2	2	2	8	26
222_D6	D6	222	22867856	11.3604	3002758	no	2	2	2	2	2	2	8	26
222_D9	D9	222	12956604	4.05551	1083844	no	2	2	2	2	2	2	8	26
222_E11	E11	222	12921572	5.14951	2815360	no	2	2	2	2	2	2	8	26
222_E2	E2	222	13721446	6.58676	2937672	no	2	2	2	2	2	2	8	26
222_E4	E4	222	13908844	5.83805	2773634	no	2	2	2	2	2	2	8	26
222_E5	E5	222	24901004	12.2045	3702222	no	2	2	2	2	2	2	8	26
222_E7	E7	222	17508988	6.31983	2176154	no	2	2	2	2	2	2	8	26
222_E8	E8	222	20370206	7.31972	3903957	no	2	2	2	2	2	2	8	26
222_A5	A5	222	26761968	13.3199	2908043	no	2	2	2	2	2	2	8	26
222_F11	F11	222	17468606	8.05191	3586843	no	2	2	2	2	2	2	8	26
222_F12	F12	222	13693212	5.94031	2197566	no	2	2	2	2	2	2	8	26
222_F3	F3	222	13777320	4.85185	3522260	no	2	2	2	2	2	2	8	26
222_F4	F4	222	15001702	7.56309	2432439	no	2	2	2	2	2	2	8	26
222_F5	F5	222	19462074	10.4681	2801951	no	2	2	2	2	2	2	8	26
222_F6	F6	222	22918134	10.5023	2134551	no	2	2	2	2	2	2	8	26
222_F7	F7	222	15338744	5.79063	2028158	no	2	2	2	2	2	2	8	26
222_F8	F8	222	21460006	10.4281	2882809	no	2	2	2	2	2	2	8	26
222_G3	G3	222	11213700	4.34547	3334130	no	2	2	2	2	2	2	8	26
222_G4	G4	222	19412264	9.28023	4356611	no	2	2	2	2	2	2	8	26
222_G5	G5	222	23579790	11.8914	3648603	no	2	2	2	2	2	2	8	26
222_G6	G6	222	23594782	11.2081	4554250	no	2	2	2	2	2	2	8	26
222_G7	G7	222	19611660	9.05184	2897133	no	2	2	2	2	2	2	8	26
222_G8	G8	222	22311806	11.5452	4005261	no	2	2	2	2	2	2	8	26
222_A7	A7	222	24916714	11.6586	3236036	no	2	2	2	2	2	2	8	26
222_H11	H11	222	17751604	8.38224	2003503	no	2	2	2	2	2	2	8	26
222_H1	H1	222	19786596	9.64581	992225	no	2	2	2	2	2	2	8	26
222_H3	H3	222	22818710	9.82881	3230065	no	2	2	2	2	2	2	8	26
222_H5	H5	222	19514456	8.14749	3716814	no	2	2	2	2	2	2	8	26
222_H7	H7	222	21133028	4.86687	4158219	no	2	2	2	2	2	2	8	26
222_H8	H8	222	21012450	10.252	4694788	yes	2	2	4	2	2	2	8	26
222_A8	A8	222	24308866	12.5127	3389796	no	2	2	2	2	2	2	8	26
222_A9	A9	222	26422936	11.4475	3293857	no	2	2	2	2	2	2	8	26
222_B11	B11	222	20246360	9.99049	2594269	no	2	2	2	2	2	2	8	26
222_B1	B1	222	14705324	6.00996	3040476	no	2	2	2	2	2	2	8	26
222_B2	B2	222	15471340	1.64273	2867577	no	2	2	2	2	2	2	8	26
222_B4	B4	222	12989160	2.94924	2738481	no	2	2	2	2	2	2	8	26
222_C10	C10	222	15449956	4.16456	3101903	no	2	2	2	2	2	2	8	26
222_C2	C2	222	18265110	4.79383	2285896	no	2	2	2	2	2	2	8	26
222_C4	C4	222	18594780	4.73211	3841806	no	2	2	2	2	2	2	8	26
222_C9	C9	222	15446196	3.77943	2234549	no	2	2	2	2	2	2	8	26
222_D4	D4	222	13209618	4.99664	3932613	no	2	2	2	2	2	2	8	26
222_D7	D7	222	17632074	5.77959	3980183	no	2	2	2	2	2	2	8	26
222_D8	D8	222	14108144	4.02673	2869379	no	2	2	2	2	2	2	8	26
222_E3	E3	222	33306726	3.2949	3761137	no	2	2	2	2	2	2	8	26
222_E9	E9	222	13768630	1.58575	2847830	no	2	2	2	2	2	2	8	26
222_G10	G10	222	15771512	5.11047	2757511	no	2	2	2	2	2	2	8	26
222_A6	A6	222	17186266	5.48685	3240071	no	2	2	2	2	2	2	8	26
222_G1	G1	222	11769892	4.15267	4303726	no	2	2	2	2	2	2	8	26
222_H4	H4	222	12340914	3.71707	3782771	no	2	2	2	2	2	2	8	26
222_A3	A3	222	9738806	5.54739	1748482	yes	2	2	5	2	2	2	8	26
222_B12	B12	222	21721066	10.5585	2127686	yes	2	2	5	2	2	2	8	26
222_B9	B9	222	16963474	7.1555	2620237	yes	2	2	5	2	2	2	8	26
222_C11	C11	222	15783282	8.16852	2736250	yes	2	2	5	2	2	2	8	26
222_D11	D11	222	13545612	3.88115	2507427	yes	2	2	5	2	2	2	8	26
222_D5	D5	222	14574472	5.20923	1685204	yes	2	2	5	2	2	2	8	26
222_E12	E12	222	16157514	8.41419	2103390	yes	2	2	5	2	2	2	8	26
222_E6	E6	222	21179644	11.1578	1757286	yes	2	2	5	2	2	2	8	26
222_F10	F10	222	11157804	3.37334	2235454	yes	2	2	5	2	2	2	8	26
222_F9	F9	222	21461662	10.2447	1510719	yes	2	2	5	2	2	2	8	26
222_G11	G11	222	20014774	8.84541	1523431	yes	2	2	5	2	2	2	8	26
222_G12	G12	222	24135284	11.4217	2505310	yes	2	2	5	2	2	2	8	26
222_H10	H10	222	11421618	3.65406	2572762	yes	2	2	5	2	2	2	8	26
222_H9	H9	222	21498894	10.8418	2088259	yes	2	2	5	2	2	2	8	26
230_A3	A3	230	13090814	8.21274	4095015	no	2	2	3	3	4	3	7	27
230_A2	A2	230	4171926	2.58757	4969881	no	2	2	3	3	4	3	7	27
230_A1	A1	230	8867168	5.44978	1741136	no	2	2	3	3	4	3	7	27
230_A12	A12	230	13360388	8.11641	2443873	no	2	2	3	3	4	3	7	27
230_A11	A11	230	12419080	7.44193	843804	no	2	2	3	3	4	3	7	27
230_A10	A10	230	6736120	4.49041	1443639	no	2	2	3	3	4	3	7	27
230_A9	A9	230	14030362	8.63737	2144129	no	2	2	3	3	4	3	7	27
230_A8	A8	230	13426424	8.25946	4769364	no	2	2	3	3	4	3	7	27
230_A7	A7	230	15191820	9.41799	4745785	no	2	2	3	3	4	3	7	27
230_A5	A5	230	14799804	9.19529	1866544	no	2	2	3	3	4	3	7	27
230_A4	A4	230	14176284	8.57766	2978275	no	2	2	3	3	4	3	7	27
230_B3	B3	230	11039102	6.82623	3025229	no	2	2	3	3	4	3	7	27
230_B2	B2	230	5719858	3.50814	3249738	no	2	2	3	3	4	3	7	27
230_B1	B1	230	13336964	8.28379	760657	no	2	2	3	3	4	3	7	27
230_B12	B12	230	15656256	9.5972	4268644	no	2	2	3	3	4	3	7	27
230_B11	B11	230	12770776	7.75555	2939485	no	2	2	3	3	4	3	7	27
230_B10	B10	230	12830470	7.85112	3702716	no	2	2	3	3	4	3	7	27
230_B9	B9	230	13955006	8.37251	2013672	no	2	2	3	3	4	3	7	27
230_B8	B8	230	16493188	9.92255	2755456	no	2	2	3	3	4	3	7	27
230_B7	B7	230	12816106	7.93493	2146135	no	2	2	3	3	4	3	7	27
230_B6	B6	230	15000624	9.28131	3163484	no	2	2	3	3	4	3	7	27
230_B5	B5	230	14174554	8.4336	707341	no	2	2	3	3	4	3	7	27
230_C3	C3	230	1170284	0.780272	1949862	no	2	2	3	3	4	3	7	27
230_C12	C12	230	12455592	7.73614	3187455	no	2	2	3	3	4	3	7	27
230_C11	C11	230	10930350	6.84642	1146316	no	2	2	3	3	4	3	7	27
230_C10	C10	230	12393042	7.4036	1849211	no	2	2	3	3	4	3	7	27
230_C9	C9	230	13473590	8.04137	1613637	no	2	2	3	3	4	3	7	27
230_C8	C8	230	18361962	10.9173	2659808	no	2	2	3	3	4	3	7	27
230_C7	C7	230	17538006	10.5462	1076511	no	2	2	3	3	4	3	7	27
230_C6	C6	230	8106522	4.96681	3764169	no	2	2	3	3	4	3	7	27
230_C5	C5	230	13986688	8.57222	1855525	no	2	2	3	3	4	3	7	27
230_C4	C4	230	13975650	8.68164	1399853	no	2	2	3	3	4	3	7	27
230_D3	D3	230	11643280	7.03917	2783993	no	2	2	3	3	4	3	7	27
230_D2	D2	230	12789384	7.75578	2880140	no	2	2	3	3	4	3	7	27
230_D1	D1	230	12429230	7.66841	2492598	no	2	2	3	3	4	3	7	27
230_D12	D12	230	13333406	8.12306	1478490	no	2	2	3	3	4	3	7	27
230_D11	D11	230	11689670	7.33832	1075347	no	2	2	3	3	4	3	7	27
230_D10	D10	230	12518694	7.58112	3243732	no	2	2	3	3	4	3	7	27
230_D9	D9	230	13817348	8.40983	4289879	no	2	2	3	3	4	3	7	27
230_D8	D8	230	14199076	8.61414	1355505	no	2	2	3	3	4	3	7	27
230_D7	D7	230	13487232	8.29725	578084	no	2	2	3	3	4	3	7	27
230_D6	D6	230	16928896	10.2541	2960319	no	2	2	3	3	4	3	7	27
230_D5	D5	230	14686560	9.04596	2041600	no	2	2	3	3	4	3	7	27
230_D4	D4	230	16095640	9.6232	1310220	no	2	2	3	3	4	3	7	27
230_E3	E3	230	13726736	8.08539	905907	no	2	2	3	3	4	3	7	27
230_E2	E2	230	10548312	6.59366	2295030	no	2	2	3	3	4	3	7	27
230_E11	E11	230	11250900	6.81221	1064732	no	2	2	3	3	4	3	7	27
230_E10	E10	230	11108158	6.71237	2753678	no	2	2	3	3	4	3	7	27
230_E9	E9	230	12777436	7.92989	1471212	no	2	2	3	3	4	3	7	27
230_E8	E8	230	15642704	9.32332	2228232	no	2	2	3	3	4	3	7	27
230_E6	E6	230	13591028	8.15338	716215	no	2	2	3	3	4	3	7	27
230_E5	E5	230	16894276	9.91444	2226345	no	2	2	3	3	4	3	7	27
230_E4	E4	230	13120126	8.07136	2273258	no	2	2	3	3	4	3	7	27
230_F3	F3	230	12619686	7.63933	2179956	no	2	2	3	3	4	3	7	27
230_F2	F2	230	12166254	7.40681	2251737	no	2	2	3	3	4	3	7	27
230_F1	F1	230	12049496	7.5178	536585	no	2	2	3	3	4	3	7	27
230_F12	F12	230	5213756	3.11875	1791468	no	2	2	3	3	4	3	7	27
230_F11	F11	230	12555952	7.85134	524562	no	2	2	3	3	4	3	7	27
230_F10	F10	230	15518286	9.3335	1838473	no	2	2	3	3	4	3	7	27
230_F9	F9	230	11137452	6.93591	2255528	no	2	2	3	3	4	3	7	27
230_F8	F8	230	12877262	8.04187	1556401	no	2	2	3	3	4	3	7	27
230_F7	F7	230	16578824	9.8785	2077514	no	2	2	3	3	4	3	7	27
230_F6	F6	230	13708264	8.4518	884447	no	2	2	3	3	4	3	7	27
230_F5	F5	230	11369036	7.09119	2801314	no	2	2	3	3	4	3	7	27
230_F4	F4	230	14418184	8.84469	3854483	no	2	2	3	3	4	3	7	27
230_G3	G3	230	14017198	8.37178	4136665	no	2	2	3	3	4	3	7	27
230_G2	G2	230	13028578	7.78502	6678270	no	2	2	3	3	4	3	7	27
230_G1	G1	230	13610028	8.25663	2256648	no	2	2	3	3	4	3	7	27
230_G10	G10	230	14898192	9.04393	2345099	no	2	2	3	3	4	3	7	27
230_G9	G9	230	5497576	3.34171	819766	no	2	2	3	3	4	3	7	27
230_G8	G8	230	15223756	9.11794	3332945	no	2	2	3	3	4	3	7	27
230_G7	G7	230	17352644	10.2091	2215719	no	2	2	3	3	4	3	7	27
230_G6	G6	230	7928094	4.84736	5908272	no	2	2	3	3	4	3	7	27
230_G4	G4	230	10736436	6.69147	4194954	no	2	2	3	3	4	3	7	27
230_H3	H3	230	10220450	6.29615	2877388	no	2	2	3	3	4	3	7	27
230_H2	H2	230	13223476	8.0344	7186873	no	2	2	3	3	4	3	7	27
230_H11	H11	230	14477908	8.99908	1165334	no	2	2	3	3	4	3	7	27
230_H10	H10	230	16407336	9.97883	979956	no	2	2	3	3	4	3	7	27
230_H9	H9	230	10901272	6.59842	4675114	no	2	2	3	3	4	3	7	27
230_H7	H7	230	19742708	11.9151	3039915	no	2	2	3	3	4	3	7	27
230_H6	H6	230	19400414	11.147	9400843	no	2	2	3	3	4	3	7	27
230_H5	H5	230	17119592	10.5147	9151705	no	2	2	3	3	4	3	7	27
230_H4	H4	230	17336720	10.6224	4016440	no	2	2	3	3	4	3	7	27
231_A12	A12	231	37645526	14.575	2623690	no	2	2	3	3	4	3	7	27
231_A11	A11	231	33472668	12.2949	2605756	no	2	2	3	3	4	3	7	27
231_A8	A8	231	27407606	10.4362	7658501	no	2	2	3	3	4	3	7	27
231_A7	A7	231	27499364	10.9164	4736434	no	2	2	3	3	4	3	7	27
231_A6	A6	231	32080018	11.7209	4394479	no	2	2	3	3	4	3	7	27
231_A5	A5	231	22171238	8.37772	3782022	no	2	2	3	3	4	3	7	27
231_A4	A4	231	5147776	2.05652	3673081	no	2	2	3	3	4	3	7	27
231_B3	B3	231	7484762	3.38173	5307347	no	2	2	3	3	4	3	7	27
231_B2	B2	231	15584538	6.03706	4726385	no	2	2	3	3	4	3	7	27
231_B1	B1	231	19544964	8.42817	2283942	no	2	2	3	3	4	3	7	27
231_B12	B12	231	29757752	12.4295	2682235	no	2	2	3	3	4	3	7	27
231_B11	B11	231	23974322	10.2336	2532781	no	2	2	3	3	4	3	7	27
231_B10	B10	231	24129632	10.3988	3262394	no	2	2	3	3	4	3	7	27
231_B9	B9	231	27256692	10.84	2522699	no	2	2	3	3	4	3	7	27
231_B7	B7	231	20491330	8.56647	4317112	no	2	2	3	3	4	3	7	27
231_B6	B6	231	6902222	2.99633	7345634	no	2	2	3	3	4	3	7	27
231_B5	B5	231	22841250	9.23811	1250409	no	2	2	3	3	4	3	7	27
231_B4	B4	231	23766524	10.0318	6335499	no	2	2	3	3	4	3	7	27
231_C3	C3	231	11098940	5.34576	3647872	no	2	2	3	3	4	3	7	27
231_C2	C2	231	3075098	1.57115	2909223	no	2	2	3	3	4	3	7	27
231_C1	C1	231	19219576	7.85007	2045427	no	2	2	3	3	4	3	7	27
231_C12	C12	231	22695442	9.44942	4181143	no	2	2	3	3	4	3	7	27
231_C11	C11	231	16319878	6.21203	3374275	no	2	2	3	3	4	3	7	27
231_C9	C9	231	26510280	10.4182	5325071	no	2	2	3	3	4	3	7	27
231_C7	C7	231	29049518	11.2439	4040527	no	2	2	3	3	4	3	7	27
231_C6	C6	231	18249708	7.62649	6459395	no	2	2	3	3	4	3	7	27
231_C5	C5	231	16486486	6.64435	4090154	no	2	2	3	3	4	3	7	27
231_C4	C4	231	21288922	8.71242	6811780	no	2	2	3	3	4	3	7	27
231_D3	D3	231	21715778	8.56452	4046481	no	2	2	3	3	4	3	7	27
231_D2	D2	231	21953184	9.05795	4533928	no	2	2	3	3	4	3	7	27
231_D1	D1	231	22548234	9.22391	624934	no	2	2	3	3	4	3	7	27
231_D11	D11	231	21582984	9.7987	3917021	no	2	2	3	3	4	3	7	27
231_D9	D9	231	21506358	9.07506	4441169	no	2	2	3	3	4	3	7	27
231_D8	D8	231	23661102	9.64612	6614870	no	2	2	3	3	4	3	7	27
231_D7	D7	231	25968036	10.7741	3331967	no	2	2	3	3	4	3	7	27
231_D6	D6	231	28064238	11.348	6305260	no	2	2	3	3	4	3	7	27
231_D5	D5	231	23158122	9.56234	511513	no	2	2	3	3	4	3	7	27
231_D4	D4	231	2652204	1.15941	4097407	no	2	2	3	3	4	3	7	27
231_E3	E3	231	19214392	7.76815	3686796	no	2	2	3	3	4	3	7	27
231_E1	E1	231	5230544	2.33912	3968482	no	2	2	3	3	4	3	7	27
231_E12	E12	231	24094498	9.79638	3085464	no	2	2	3	3	4	3	7	27
231_E10	E10	231	22338066	9.0516	3790991	no	2	2	3	3	4	3	7	27
231_E9	E9	231	22285238	9.77376	2109156	no	2	2	3	3	4	3	7	27
231_E8	E8	231	30502020	11.7776	2144382	no	2	2	3	3	4	3	7	27
231_E7	E7	231	25542136	10.8518	4772105	no	2	2	3	3	4	3	7	27
231_E6	E6	231	26051266	10.2743	895392	no	2	2	3	3	4	3	7	27
231_E5	E5	231	26026396	10.1648	5891437	no	2	2	3	3	4	3	7	27
231_E4	E4	231	22807356	8.79039	3054826	no	2	2	3	3	4	3	7	27
231_F3	F3	231	10412814	4.47166	3102372	no	2	2	3	3	4	3	7	27
231_F2	F2	231	10842308	4.57388	4662317	no	2	2	3	3	4	3	7	27
231_F1	F1	231	14339084	6.27988	650336	no	2	2	3	3	4	3	7	27
231_F12	F12	231	8579548	4.19178	2825542	no	2	2	3	3	4	3	7	27
231_F11	F11	231	27021074	11.8402	708161	no	2	2	3	3	4	3	7	27
231_F10	F10	231	28881160	11.921	6851125	no	2	2	3	3	4	3	7	27
231_F8	F8	231	23307056	10.1412	1762023	no	2	2	3	3	4	3	7	27
231_F6	F6	231	23656644	10.2017	5565044	no	2	2	3	3	4	3	7	27
231_F5	F5	231	22753042	9.8743	5345300	no	2	2	3	3	4	3	7	27
231_F4	F4	231	29373740	11.6558	3286555	no	2	2	3	3	4	3	7	27
231_G3	G3	231	26116184	10.1205	1489019	no	2	2	3	3	4	3	7	27
231_G12	G12	231	18506374	7.96867	4396039	no	2	2	3	3	4	3	7	27
231_G11	G11	231	28899138	11.8583	1582661	no	2	2	3	3	4	3	7	27
231_G10	G10	231	25464952	10.7188	2261641	no	2	2	3	3	4	3	7	27
231_G9	G9	231	26480502	10.7366	3619843	no	2	2	3	3	4	3	7	27
231_G8	G8	231	28946808	11.4007	6181437	no	2	2	3	3	4	3	7	27
231_G7	G7	231	27120002	10.4784	3347275	no	2	2	3	3	4	3	7	27
231_G6	G6	231	23615928	9.88165	8649055	no	2	2	3	3	4	3	7	27
231_G5	G5	231	17902792	7.84601	841973	no	2	2	3	3	4	3	7	27
231_G4	G4	231	16511810	7.65348	6875512	no	2	2	3	3	4	3	7	27
231_H3	H3	231	30726172	11.577	4475326	no	2	2	3	3	4	3	7	27
231_H2	H2	231	22079608	8.75073	5595200	no	2	2	3	3	4	3	7	27
231_H11	H11	231	30461452	12.2738	3564605	no	2	2	3	3	4	3	7	27
231_H10	H10	231	22634538	8.48384	3459051	no	2	2	3	3	4	3	7	27
231_H9	H9	231	30805602	12.1238	2194842	no	2	2	3	3	4	3	7	27
231_H8	H8	231	29104446	12.1318	3534219	no	2	2	3	3	4	3	7	27
231_H7	H7	231	56215996	17.4447	6192610	no	2	2	3	3	4	3	7	27
231_H6	H6	231	17728250	5.60268	8572684	no	2	2	3	3	4	3	7	27
231_H5	H5	231	33536984	12.8331	5541033	no	2	2	3	3	4	3	7	27
231_H4	H4	231	33242230	11.9166	5941997	no	2	2	3	3	4	3	7	27
231_A3	A3	231	10580346	4.35793	4302650	no	2	2	3	3	4	3	7	27
231_A2	A2	231	13316814	5.61303	3748065	no	2	2	3	3	4	3	7	27
231_A1	A1	231	21191894	8.61218	947595	no	2	2	3	3	4	3	7	27
233_A9	A9	233	21029200	8.46612	4235606	no	2	2	2	2	2	2	9	27
233_B10	B10	233	21486210	7.65653	4374848	no	2	2	2	2	2	2	9	27
233_B9	B9	233	21222390	7.31199	3789193	no	2	2	2	2	2	2	9	27
233_C12	C12	233	21407494	7.35801	3446530	no	2	2	2	2	2	2	9	27
233_C3	C3	233	18851804	5.10905	4249745	no	2	2	2	2	2	2	9	27
233_C4	C4	233	23239288	7.35906	6184452	no	2	2	2	2	2	2	9	27
233_A10	A10	233	16286116	5.25479	4721408	no	2	2	2	2	2	2	9	27
233_C5	C5	233	33304876	13.5549	5927340	no	2	2	2	2	2	2	9	27
233_C7	C7	233	18680578	4.67035	3680381	no	2	2	2	2	2	2	9	27
233_C8	C8	233	22821998	7.9928	3604804	no	2	2	2	2	2	2	9	27
233_D10	D10	233	26814728	9.36049	2944106	no	2	2	2	2	2	2	9	27
233_D12	D12	233	25555966	9.97405	2868863	no	2	2	2	2	2	2	9	27
233_D4	D4	233	24620534	9.73922	5668631	no	2	2	2	2	2	2	9	27
233_D5	D5	233	28075076	11.6276	7222206	no	2	2	2	2	2	2	9	27
233_D6	D6	233	19091618	5.95618	6538424	no	2	2	2	2	2	2	9	27
233_D8	D8	233	26370258	10.1451	3724291	no	2	2	2	2	2	2	9	27
233_E10	E10	233	17133524	4.27652	5574146	no	2	2	2	2	2	2	9	27
233_E11	E11	233	20623304	8.51275	2967816	no	2	2	2	2	2	2	9	27
233_E2	E2	233	17480802	5.95326	3951411	no	2	2	2	2	2	2	9	27
233_E3	E3	233	26512394	9.15401	4829153	no	2	2	2	2	2	2	9	27
233_E5	E5	233	30827848	9.93527	3481204	no	2	2	2	2	2	2	9	27
233_E6	E6	233	26236884	11.7261	4400059	no	2	2	2	2	2	2	9	27
233_E8	E8	233	27738064	7.64071	3058528	no	2	2	2	2	2	2	9	27
233_F10	F10	233	21708128	8.43845	2846092	no	2	2	2	2	2	2	9	27
233_F11	F11	233	23037634	6.49043	3735698	no	2	2	2	2	2	2	9	27
233_F5	F5	233	22699716	8.28084	6777106	no	2	2	2	2	2	2	9	27
233_F6	F6	233	21661046	6.42201	4903144	no	2	2	2	2	2	2	9	27
233_F8	F8	233	17152452	4.93717	3546070	no	2	2	2	2	2	2	9	27
233_G10	G10	233	29089006	10.4513	4131842	no	2	2	2	2	2	2	9	27
233_G11	G11	233	21519934	6.2461	5323968	no	2	2	2	2	2	2	9	27
233_G8	G8	233	25576658	10.9201	4711025	no	2	2	2	2	2	2	9	27
233_G9	G9	233	17555206	6.68214	3853548	no	2	2	2	2	2	2	9	27
233_H6	H6	233	22072444	7.31325	3970423	no	2	2	2	2	2	2	9	27
233_H8	H8	233	23689338	9.22766	2949509	no	2	2	2	2	2	2	9	27
233_H9	H9	233	19197508	5.51147	3158786	no	2	2	2	2	2	2	9	27
